Survey Date,Survey Year,Borough,Carriageway,Covered,Secure,Locker,Sheffield Stand,"""M"" stand","""P"" stand",Cyclehoop,Post,Butterfly,Wheel Rack,Bike Hangar,Two Tier,Other,Capacity
08/05/2017,2017,TowerHamlets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
08/06/2017,2017,TowerHamlets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
06/09/2017,2017,Hackney,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
08/09/2017,2017,Hackney,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
08/10/2017,2017,TowerHamlets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
08/10/2017,2017,TowerHamlets,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
08/10/2017,2017,TowerHamlets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
08/10/2017,2017,TowerHamlets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
05/06/2017,2017,Islington,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
24/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/07/2017,2017,Southwark,0,1,1,0,1,0,0,0,0,0,0,0,0,0,12
24/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
25/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/07/2017,2017,Southwark,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
25/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
26/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
26/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
26/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
28/07/2017,2017,Southwark,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
27/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
27/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
27/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
27/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
27/07/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
27/07/2017,2017,Southwark,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
30/07/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
01/08/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
30/07/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
08/01/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
08/02/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
08/03/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
08/03/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
08/03/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
08/03/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
04/08/2017,2017,Wandsworth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
08/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
08/08/2017,2017,Wandsworth,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
06/08/2017,2017,Lambeth,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14
13/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
13/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
13/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
15/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
16/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
17/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
17/08/2017,2017,Lambeth,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10
21/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
02/11/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
14/08/2017,2017,Southwark,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
14/08/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
15/08/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
15/08/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
15/08/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
17/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
17/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
17/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
24/08/2017,2017,Southwark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
01/11/2017,2017,Camden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
08/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
08/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
11/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
11/08/2017,2017,Wandsworth,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20
12/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
31/08/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
31/08/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
31/08/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
31/08/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
01/09/2017,2017,Havering,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
11/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
11/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
11/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/09/2017,2017,Havering,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
12/09/2017,2017,Havering,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
12/09/2017,2017,Havering,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12/09/2017,2017,Havering,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
12/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
12/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/09/2017,2017,Havering,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10
12/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
13/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
13/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
13/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
13/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
13/09/2017,2017,Havering,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
13/09/2017,2017,Havering,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
13/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
13/09/2017,2017,Havering,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8
14/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
14/09/2017,2017,Havering,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12
14/09/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
28/09/2017,2017,RichmonduponThames,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
02/10/2017,2017,KingstonuponThames,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
02/10/2017,2017,Merton,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
02/10/2017,2017,RichmonduponThames,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
03/10/2017,2017,RichmonduponThames,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
04/10/2017,2017,KingstonuponThames,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
17/10/2017,2017,RichmonduponThames,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
19/10/2017,2017,KingstonuponThames,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20/10/2017,2017,Merton,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
21/10/2017,2017,Merton,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
24/10/2017,2017,Merton,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
26/10/2017,2017,Merton,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10
22/08/2017,2017,Southwark,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
14/09/2017,2017,Enfield,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
15/09/2017,2017,Enfield,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
16/09/2017,2017,WalthamForest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
17/09/2017,2017,Enfield,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
19/09/2017,2017,WalthamForest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
20/09/2017,2017,Enfield,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
21/09/2017,2017,Enfield,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
22/09/2017,2017,WalthamForest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23/09/2017,2017,WalthamForest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
23/09/2017,2017,WalthamForest,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
24/09/2017,2017,Enfield,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24/09/2017,2017,WalthamForest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
25/09/2017,2017,WalthamForest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
26/09/2017,2017,WalthamForest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
28/09/2017,2017,WalthamForest,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
28/09/2017,2017,WalthamForest,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
29/09/2017,2017,WalthamForest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
29/09/2017,2017,WalthamForest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
29/09/2017,2017,WalthamForest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
03/10/2017,2017,WalthamForest,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
11/09/2017,2017,Havering,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20
14/12/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
09/10/2017,2017,Barking&Dagenham,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
09/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
10/10/2017,2017,Havering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
10/10/2017,2017,Barking&Dagenham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
10/10/2017,2017,Barking&Dagenham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
12/10/2017,2017,Redbridge,0,1,1,0,1,0,0,0,0,0,0,0,0,0,20
12/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
12/10/2017,2017,Redbridge,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
14/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
16/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
16/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
16/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
16/10/2017,2017,Newham,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
16/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
16/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
17/10/2017,2017,Newham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
17/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
17/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
17/10/2017,2017,Redbridge,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
18/10/2017,2017,Redbridge,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
19/10/2017,2017,Redbridge,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
19/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
19/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
20/10/2017,2017,Barking&Dagenham,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
20/10/2017,2017,Redbridge,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
20/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
20/10/2017,2017,Redbridge,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
20/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
22/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
22/10/2017,2017,Barking&Dagenham,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
23/10/2017,2017,Barking&Dagenham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
23/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
23/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
23/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
25/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
25/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
25/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
25/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
25/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
25/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
25/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
26/10/2017,2017,Redbridge,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
27/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
27/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
27/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
27/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
27/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
27/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
29/10/2017,2017,Barking&Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
30/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
04/11/2017,2017,Newham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
04/11/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
05/11/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
19/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
05/11/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/11/2017,2017,Redbridge,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
06/11/2017,2017,Redbridge,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
06/11/2017,2017,Redbridge,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4
06/11/2017,2017,Redbridge,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/11/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
10/11/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/11/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/11/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
13/11/2017,2017,Newham,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8
23/10/2017,2017,Barking&Dagenham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
23/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
24/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/10/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
24/10/2017,2017,Greenwich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25/10/2017,2017,Newham,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10
25/10/2017,2017,Newham,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
25/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
25/10/2017,2017,Greenwich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
25/10/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
25/10/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
26/10/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
27/10/2017,2017,Barking&Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
27/10/2017,2017,Newham,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10
27/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
30/10/2017,2017,Newham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
30/10/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
30/10/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
31/10/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
31/10/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
01/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
01/11/2017,2017,Greenwich,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
02/11/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
03/11/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
03/11/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
03/11/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
03/11/2017,2017,Greenwich,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
05/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
06/11/2017,2017,Greenwich,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
07/11/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
08/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
08/11/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
08/11/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
08/11/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
08/11/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
09/11/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
09/11/2017,2017,Newham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
09/11/2017,2017,Greenwich,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
09/11/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
10/11/2017,2017,Greenwich,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
11/11/2017,2017,Greenwich,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
13/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
13/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
13/11/2017,2017,Greenwich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
13/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
13/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96
14/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
14/11/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
15/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
11/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
11/11/2017,2017,Greenwich,0,1,0,0,0,0,0,0,0,0,1,0,1,0,32
13/11/2017,2017,Lewisham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
13/11/2017,2017,Lewisham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
13/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
13/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
14/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
14/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
14/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
14/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
14/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
15/11/2017,2017,Lewisham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
16/11/2017,2017,Lewisham,0,1,0,0,0,0,0,0,0,0,1,0,1,0,40
16/11/2017,2017,Lewisham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
16/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
16/11/2017,2017,Bromley,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10
17/11/2017,2017,Lewisham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
18/11/2017,2017,Lewisham,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
20/11/2017,2017,Lewisham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
20/11/2017,2017,Lewisham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
20/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
20/11/2017,2017,Lewisham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
20/11/2017,2017,Greenwich,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16
20/11/2017,2017,Bromley,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
21/11/2017,2017,Bromley,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21/11/2017,2017,Bromley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
22/11/2017,2017,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
22/11/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
22/11/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
22/11/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
22/11/2017,2017,Bexley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
23/11/2017,2017,Bromley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
23/11/2017,2017,Bromley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
23/11/2017,2017,Bromley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23/11/2017,2017,Bromley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23/11/2017,2017,Bromley,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10
24/11/2017,2017,Bromley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24/11/2017,2017,Bromley,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
27/11/2017,2017,Bromley,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
27/11/2017,2017,Bromley,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
29/01/2018,2018,Greenwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
29/11/2017,2017,Croydon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
29/11/2017,2017,Lewisham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
29/11/2017,2017,Croydon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
01/12/2017,2017,Lewisham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
